"time_epoch","time","temp_c","temp_f","is_day","condition","wind_mph","wind_kph","wind_degree","wind_dir","pressure_mb","pressure_in","precip_mm","precip_in","snow_cm","humidity","cloud","feelslike_c","feelslike_f","windchill_c","windchill_f","heatindex_c","heatindex_f","dewpoint_c","dewpoint_f","will_it_rain","chance_of_rain","will_it_snow","chance_of_snow","vis_km","vis_miles","gust_mph","gust_kph","uv"
"1690315200","2023-07-25 22:00","27.8","82.0","0","Clear","6.9","11.1","209","SSW","998.0","29.47","0.0","0.0","0.0","32","3","26.9","80.5","27.8","82.0","26.9","80.5","9.5","49.1","0","0","0","0","10.0","6.0","12.4","20.0","1.0"
"1690318800","2023-07-25 23:00","26.0","78.8","0","Clear","7.7","12.3","316","NW","999.0","29.49","0.0","0.0","0.0","42","2","26.2","79.1","26.0","78.8","26.2","79.1","11.9","53.4","0","0","0","0","10.0","6.0","17.3","27.9","1.0"
"1690322400","2023-07-26 00:00","23.4","74.0","0","Clear","8.1","13.0","336","NNW","1005.0","29.67","0.0","0.0","0.0","64","6","25.2","77.3","23.4","74.0","25.2","77.3","17.1","62.8","0","0","0","0","10.0","6.0","17.4","28.1","1.0"
"1690326000","2023-07-26 01:00","22.3","72.1","0","Clear","8.7","14.0","307","NW","1005.0","29.69","0.0","0.0","0.0","68","14","24.7","76.4","22.3","72.1","24.7","76.4","16.7","62.1","0","0","0","0","10.0","6.0","17.2","27.7","1.0"
"1690329600","2023-07-26 02:00","21.4","70.4","0","Clear","9.8","15.8","298","WNW","1006.0","29.7","0.0","0.0","0.0","75","23","21.4","70.4","21.4","70.4","24.4","75.9","16.8","62.2","0","0","0","0","10.0","6.0","16.3","26.3","1.0"
"1690333200","2023-07-26 03:00","20.6","69.1","0","Partly cloudy","7.8","12.6","290","WNW","1006.0","29.7","0.0","0.0","0.0","84","38","20.6","69.1","20.6","69.1","20.6","69.1","17.1","62.7","0","0","0","0","10.0","6.0","13.4","21.6","1.0"
"1690336800","2023-07-26 04:00","20.0","68.0","0","Patchy rain possible","7.2","11.5","283","WNW","1006.0","29.71","0.2","0.01","0.0","90","88","20.0","68.0","20.0","68.0","20.0","68.0","17.4","63.4","1","100","0","0","10.0","6.0","15.2","24.5","1.0"
"1690340400","2023-07-26 05:00","19.5","67.1","0","Heavy rain at times","6.9","11.2","284","WNW","1006.0","29.72","1.2","0.05","0.0","91","54","19.5","67.1","19.5","67.1","19.5","67.1","18.0","64.4","1","100","0","0","10.0","6.0","11.0","17.6","1.0"
"1690344000","2023-07-26 06:00","18.9","66.0","1","Moderate rain at times","6.9","11.2","294","WNW","1007.0","29.72","0.6","0.02","0.0","83","71","18.9","66.0","18.9","66.0","18.9","66.0","17.0","62.5","1","100","0","0","10.0","6.0","9.4","15.1","4.0"
"1690347600","2023-07-26 07:00","19.7","67.5","1","Overcast","8.5","13.7","303","WNW","1007.0","29.74","0.0","0.0","0.0","72","88","19.7","67.5","19.7","67.5","19.7","67.5","14.5","58.1","0","0","0","0","10.0","6.0","9.8","15.8","4.0"
"1690351200","2023-07-26 08:00","21.0","69.8","1","Partly cloudy","9.2","14.8","317","NW","1007.0","29.74","0.0","0.0","0.0","66","34","21.0","69.8","21.0","69.8","21.0","69.8","14.4","57.9","0","0","0","0","10.0","6.0","10.5","16.9","6.0"
"1690354800","2023-07-26 09:00","21.6","70.9","1","Moderate rain at times","9.4","15.1","320","NW","1007.0","29.75","0.9","0.04","0.0","64","70","21.6","70.9","21.6","70.9","24.5","76.1","14.6","58.3","1","100","0","0","10.0","6.0","10.7","17.3","5.0"
"1690358400","2023-07-26 10:00","21.5","70.7","1","Moderate rain at times","10.5","16.9","316","NW","1008.0","29.76","0.9","0.04","0.0","67","63","21.5","70.7","21.5","70.7","24.5","76.0","15.2","59.4","1","100","0","0","10.0","6.0","12.3","19.8","5.0"
"1690362000","2023-07-26 11:00","21.3","70.3","1","Moderate rain at times","10.3","16.6","305","NW","1008.0","29.77","0.5","0.02","0.0","70","87","21.3","70.3","21.3","70.3","24.4","76.0","15.6","60.1","1","100","0","0","10.0","6.0","16.4","26.5","5.0"
"1690365600","2023-07-26 12:00","21.9","71.4","1","Overcast","11.6","18.7","305","NW","1008.0","29.77","0.0","0.0","0.0","68","100","21.9","71.4","21.9","71.4","24.6","76.2","15.8","60.4","0","0","0","0","10.0","6.0","19.1","30.8","5.0"
"1690369200","2023-07-26 13:00","21.6","70.9","1","Patchy rain possible","10.6","17.1","308","NW","1008.0","29.78","0.2","0.01","0.0","68","100","21.6","70.9","21.6","70.9","24.5","76.1","15.4","59.7","1","100","0","0","10.0","6.0","20.2","32.6","5.0"
"1690372800","2023-07-26 14:00","21.6","70.9","1","Overcast","12.5","20.2","301","WNW","1009.0","29.79","0.0","0.0","0.0","65","100","21.6","70.9","21.6","70.9","24.5","76.1","14.7","58.5","0","0","0","0","10.0","6.0","21.6","34.7","5.0"
"1690376400","2023-07-26 15:00","22.2","72.0","1","Overcast","14.8","23.8","301","WNW","1010.0","29.82","0.0","0.0","0.0","63","100","24.6","76.3","22.2","72.0","24.6","76.3","14.9","58.7","0","0","0","0","10.0","6.0","20.1","32.4","5.0"
"1690380000","2023-07-26 16:00","22.0","71.5","1","Overcast","15.2","24.5","307","NW","1010.0","29.83","0.0","0.0","0.0","61","99","22.0","71.5","22.0","71.5","24.6","76.2","14.2","57.5","0","0","0","0","10.0","6.0","20.6","33.1","5.0"
"1690383600","2023-07-26 17:00","21.7","71.1","1","Cloudy","13.2","21.2","294","WNW","1011.0","29.85","0.0","0.0","0.0","62","77","21.7","71.1","21.7","71.1","24.5","76.1","13.6","56.5","0","0","0","0","10.0","6.0","19.2","31.0","5.0"
"1690387200","2023-07-26 18:00","21.1","70.0","1","Patchy rain possible","13.0","20.9","295","WNW","1011.0","29.87","0.1","0.0","0.0","67","71","21.1","70.0","21.1","70.0","24.4","76.0","13.3","55.9","1","100","0","0","10.0","6.0","18.8","30.2","5.0"
"1690390800","2023-07-26 19:00","20.3","68.5","1","Patchy rain possible","11.6","18.7","289","WNW","1012.0","29.88","0.2","0.01","0.0","69","67","20.3","68.5","20.3","68.5","20.3","68.5","13.2","55.7","1","100","0","0","10.0","6.0","17.1","27.5","5.0"
"1690394400","2023-07-26 20:00","20.5","68.9","1","Patchy rain possible","12.3","19.8","279","W","1013.0","29.91","0.1","0.0","0.0","72","71","20.5","68.9","20.5","68.9","20.5","68.9","13.1","55.5","1","100","0","0","10.0","6.0","16.8","27.0","5.0"
"1690398000","2023-07-26 21:00","19.3","66.8","0","Clear","12.3","19.8","273","W","1013.0","29.92","0.0","0.0","0.0","78","14","19.3","66.8","19.3","66.8","19.3","66.8","13.6","56.4","0","0","0","0","10.0","6.0","16.8","27.0","1.0"
"1690401600","2023-07-26 22:00","18.7","65.6","0","Clear","11.2","18.0","269","W","1014.0","29.93","0.0","0.0","0.0","84","10","18.7","65.6","18.7","65.6","18.7","65.6","13.2","55.8","0","0","0","0","10.0","6.0","16.6","26.6","1.0"
"1690405200","2023-07-26 23:00","18.1","64.6","0","Clear","9.8","15.8","267","W","1014.0","29.94","0.0","0.0","0.0","87","13","18.1","64.6","18.1","64.6","18.1","64.6","12.6","54.7","0","0","0","0","10.0","6.0","15.9","25.6","1.0"
"1690408800","2023-07-27 00:00","16.8","62.2","0","Clear","11.0","17.6","276","W","1014.0","29.95","0.0","0.0","0.0","82","6","16.8","62.2","16.8","62.2","16.8","62.2","11.9","53.4","0","0","0","0","10.0","6.0","17.9","28.8","1.0"
"1690412400","2023-07-27 01:00","16.3","61.3","0","Clear","11.2","18.0","280","W","1014.0","29.95","0.0","0.0","0.0","85","6","16.3","61.3","16.3","61.3","16.3","61.3","11.6","52.8","0","0","0","0","10.0","6.0","18.6","29.9","1.0"
"1690416000","2023-07-27 02:00","15.8","60.4","0","Clear","10.7","17.3","284","WNW","1014.0","29.96","0.0","0.0","0.0","84","8","15.8","60.4","15.8","60.4","15.8","60.4","11.0","51.8","0","0","0","0","10.0","6.0","17.7","28.4","1.0"
"1690419600","2023-07-27 03:00","15.3","59.5","0","Clear","9.8","15.8","284","WNW","1015.0","29.96","0.0","0.0","0.0","85","12","15.3","59.5","15.3","59.5","15.3","59.5","10.5","50.9","0","0","0","0","10.0","6.0","17.0","27.4","1.0"
"1690423200","2023-07-27 04:00","14.8","58.6","0","Partly cloudy","8.7","14.0","282","WNW","1015.0","29.97","0.0","0.0","0.0","86","26","13.9","57.1","13.9","57.1","14.8","58.6","10.4","50.6","0","0","0","0","10.0","6.0","15.7","25.2","1.0"
"1690426800","2023-07-27 05:00","14.7","58.4","0","Clear","8.5","13.7","278","W","1015.0","29.98","0.0","0.0","0.0","85","17","13.8","56.8","13.8","56.8","14.7","58.4","10.4","50.6","0","0","0","0","10.0","6.0","14.3","23.0","1.0"
